Store,Date,Promotion_Flag,Customer_Traffic,Satisfaction_Score
41,2010-07-27,1,534,3.2
41,2010-08-03,1,374,1.28
41,2010-08-10,1,687,3.16
41,2010-08-17,0,407,4.57
41,2010-08-24,1,825,3.72
41,2010-08-31,1,475,3.88
41,2010-09-07,0,257,1.34
41,2010-09-14,0,913,1.43
41,2010-09-21,0,303,1.51
41,2010-09-28,0,760,4.62
41,2010-10-05,1,174,3.1
41,2010-10-12,1,479,4.17
41,2010-10-19,0,840,1.46
41,2010-10-26,0,403,4.71
41,2010-11-02,1,161,4.28
41,2010-11-09,1,669,1.9
41,2010-11-16,1,885,4.5
41,2010-11-23,1,207,2.05
41,2010-11-30,0,286,1.82
41,2010-12-07,1,328,2.06
41,2010-12-14,0,147,4.64
41,2010-12-21,0,930,4.66
41,2010-12-28,0,367,2.32
41,2011-01-04,1,826,3.82
41,2011-01-11,0,901,3.7
41,2011-01-18,1,353,4.23
41,2011-01-25,0,969,2.19
41,2011-02-01,1,186,3.04
41,2011-02-08,0,280,3.67
41,2011-02-15,0,124,1.11
41,2011-02-22,1,487,2.51
41,2011-03-01,1,321,3.78
41,2011-03-08,0,496,2.01
41,2011-03-15,0,610,4.83
41,2011-03-22,1,660,1.12
41,2011-03-29,0,945,4.83
41,2011-04-05,1,539,1.87
41,2011-04-12,1,274,1.2
41,2011-04-19,0,410,2.17
41,2011-04-26,1,373,4.15
41,2011-05-03,0,134,4.01
41,2011-05-10,1,316,1.84
41,2011-05-17,1,820,1.79
41,2011-05-24,0,771,3.57
41,2011-05-31,1,507,2.83
41,2011-06-07,0,618,4.17
41,2011-06-14,1,368,1.1
41,2011-06-21,1,737,3.44
41,2011-06-28,1,574,3.92
41,2011-07-05,1,979,4.97
41,2011-07-12,0,424,3.72
41,2011-07-19,1,455,1.93
41,2011-07-26,1,189,1.43
41,2011-08-02,1,141,3.56
41,2011-08-09,0,464,3.09
41,2011-08-16,0,770,4.6
41,2011-08-23,0,301,3.91
41,2011-08-30,0,465,3.04
41,2011-09-06,1,893,2.61
41,2011-09-13,1,943,2.62
41,2011-09-20,1,387,1.91
41,2011-09-27,0,702,1.07
41,2011-10-04,0,580,3.3
41,2011-10-11,1,736,1.85
41,2011-10-18,1,600,1.83
41,2011-10-25,1,737,1.5
41,2011-11-01,0,151,1.76
41,2011-11-08,1,202,1.13
41,2011-11-15,1,460,3.7
41,2011-11-22,0,523,2.61
41,2011-11-29,0,798,3.25
41,2011-12-06,1,304,3.55
41,2011-12-13,0,113,4.89
41,2011-12-20,1,715,1.27
41,2011-12-27,1,728,2.67
41,2012-01-03,1,569,1.98
41,2012-01-10,1,565,2.91
41,2012-01-17,0,403,4.68
41,2012-01-24,0,704,3.9
41,2012-01-31,0,526,3.65
41,2012-02-07,1,755,2.76
41,2012-02-14,1,209,3.68
41,2012-02-21,1,774,1.13
41,2012-02-28,0,664,3.34
41,2012-03-06,0,614,3.22
41,2012-03-13,1,167,2.39
41,2012-03-20,0,345,1.81
41,2012-03-27,0,488,4.23
41,2012-04-03,0,749,1.22
41,2012-04-10,0,407,1.28
41,2012-04-17,1,451,2.76
41,2012-04-24,0,898,2.01
41,2012-05-01,1,165,3.98
41,2012-05-08,0,559,3.54
41,2012-05-15,1,446,4.09
41,2012-05-22,1,424,2.3
41,2012-05-29,0,766,3.96
41,2012-06-05,1,698,4.45
41,2012-06-12,1,132,2.38
41,2012-06-19,0,167,2.36
41,2012-06-26,1,286,4.6
41,2012-07-03,0,291,1.2
41,2012-07-10,1,312,2.4
41,2012-07-17,0,699,1.47
41,2012-07-24,0,527,1.12
41,2012-07-31,0,450,1.45
41,2012-08-07,0,207,2.72
41,2012-08-14,0,339,3.75
41,2012-08-21,1,315,2.16
41,2012-08-28,1,276,4.4
41,2012-09-04,0,664,2.75
41,2012-09-11,1,429,4.87
41,2012-09-18,1,660,4.82
41,2012-09-25,1,980,4.09
41,2012-10-02,0,725,4.73
41,2012-10-09,0,549,3.83
41,2012-10-16,1,706,4.58
41,2012-10-23,0,546,1.95
42,2010-02-02,1,644,4.72
42,2010-02-09,1,218,3.83
42,2010-02-16,1,791,2.32
42,2010-02-23,0,762,2.56
42,2010-03-02,1,232,3.96
42,2010-03-09,1,426,3.41
42,2010-03-16,1,284,3.69
42,2010-03-23,0,605,2.56
42,2010-03-30,1,745,2.95
42,2010-04-06,1,788,4.96
42,2010-04-13,0,633,1.86
42,2010-04-20,1,340,2.67
42,2010-04-27,0,688,2.17
42,2010-05-04,1,815,4.06
42,2010-05-11,0,615,4.06
42,2010-05-18,0,939,2.17
42,2010-05-25,0,264,1.33
42,2010-06-01,1,739,1.05
42,2010-06-08,1,656,2.71
42,2010-06-15,0,317,2.64
42,2010-06-22,1,846,4.95
42,2010-06-29,1,747,2.88
42,2010-07-06,0,779,2.03
42,2010-07-13,0,848,4.56
42,2010-07-20,0,704,2.96
42,2010-07-27,0,104,3.4
42,2010-08-03,1,767,1.38
42,2010-08-10,1,856,2.53
42,2010-08-17,1,971,4.78
42,2010-08-24,1,180,3.36
42,2010-08-31,1,346,2.38
42,2010-09-07,1,954,3.5
42,2010-09-14,0,592,4.64
42,2010-09-21,1,748,2.1
42,2010-09-28,1,485,3.02
42,2010-10-05,1,674,4.83
42,2010-10-12,0,406,1.69
42,2010-10-19,0,727,3.88
42,2010-10-26,1,724,3.46
42,2010-11-02,0,642,3.72
42,2010-11-09,0,106,2.4
42,2010-11-16,1,614,2.26
42,2010-11-23,1,918,3.74
42,2010-11-30,1,854,1.86
42,2010-12-07,0,667,2.68
42,2010-12-14,0,172,1.75
42,2010-12-21,1,109,1.03
42,2010-12-28,0,672,4.88
42,2011-01-04,0,661,2.73
42,2011-01-11,0,221,4.88
42,2011-01-18,1,786,1.56
42,2011-01-25,1,612,3.35
42,2011-02-01,1,540,1.8
42,2011-02-08,1,137,4.16
42,2011-02-15,1,801,4.13
42,2011-02-22,0,690,1.45
42,2011-03-01,0,444,4.65
42,2011-03-08,0,437,1.78
42,2011-03-15,0,801,3.45
42,2011-03-22,0,283,4.94
42,2011-03-29,0,166,4.53
42,2011-04-05,1,116,4.83
42,2011-04-12,1,482,2.37
42,2011-04-19,0,467,1.42
42,2011-04-26,1,415,1.75
42,2011-05-03,0,596,3.0
42,2011-05-10,0,907,4.17
42,2011-05-17,1,820,1.6
42,2011-05-24,1,444,3.64
42,2011-05-31,0,652,2.29
42,2011-06-07,1,572,2.36
42,2011-06-14,0,214,3.65
42,2011-06-21,0,199,2.87
42,2011-06-28,0,984,4.25
42,2011-07-05,0,537,1.62
42,2011-07-12,0,444,4.16
42,2011-07-19,1,448,1.26
42,2011-07-26,0,238,1.78
42,2011-08-02,1,927,3.62
42,2011-08-09,0,423,4.42
42,2011-08-16,1,945,2.01
42,2011-08-23,0,401,2.31
42,2011-08-30,1,393,3.15
42,2011-09-06,0,628,1.85
42,2011-09-13,0,933,4.24
42,2011-09-20,1,391,4.09
42,2011-09-27,1,173,1.58
42,2011-10-04,1,874,2.86
42,2011-10-11,1,583,4.1
42,2011-10-18,1,115,2.35
42,2011-10-25,1,625,3.53
42,2011-11-01,0,435,1.2
42,2011-11-08,0,892,3.43
42,2011-11-15,0,972,1.61
42,2011-11-22,1,615,4.32
42,2011-11-29,1,226,2.42
42,2011-12-06,1,923,2.13
42,2011-12-13,0,617,4.36
42,2011-12-20,1,228,1.2
42,2011-12-27,0,610,2.59
42,2012-01-03,1,522,2.48
42,2012-01-10,1,484,2.14
42,2012-01-17,1,982,4.65
42,2012-01-24,0,331,4.0
42,2012-01-31,1,924,1.26
42,2012-02-07,0,294,3.86
42,2012-02-14,1,164,3.11
42,2012-02-21,1,932,4.6
42,2012-02-28,1,714,2.25
42,2012-03-06,1,376,3.3
42,2012-03-13,0,769,3.0
42,2012-03-20,1,323,2.96
42,2012-03-27,0,900,2.82
42,2012-04-03,1,377,1.82
42,2012-04-10,1,793,4.02
42,2012-04-17,1,465,2.81
42,2012-04-24,0,615,4.83
42,2012-05-01,1,314,2.04
42,2012-05-08,0,538,3.73
42,2012-05-15,0,527,4.76
42,2012-05-22,1,828,3.65
42,2012-05-29,0,495,4.49
42,2012-06-05,1,308,4.31
42,2012-06-12,0,600,2.44
42,2012-06-19,0,562,3.4
42,2012-06-26,0,685,1.63
42,2012-07-03,0,326,3.14
42,2012-07-10,1,474,1.92
42,2012-07-17,0,599,3.97
42,2012-07-24,1,192,3.11
42,2012-07-31,0,559,2.64
42,2012-08-07,1,676,2.08
42,2012-08-14,1,420,4.99
42,2012-08-21,0,109,1.29
42,2012-08-28,0,402,1.17
42,2012-09-04,1,421,1.87
42,2012-09-11,0,916,4.88
42,2012-09-18,0,555,4.92
42,2012-09-25,0,377,3.62
42,2012-10-02,0,697,4.52
42,2012-10-09,0,637,1.86
42,2012-10-16,0,829,4.89
42,2012-10-23,0,492,1.57
43,2010-02-02,0,677,1.65
43,2010-02-09,1,838,2.48
43,2010-02-16,0,125,1.39
43,2010-02-23,1,540,3.29
43,2010-03-02,1,864,1.38
43,2010-03-09,0,296,1.64
43,2010-03-16,0,741,1.34
43,2010-03-23,1,342,2.53
43,2010-03-30,0,923,4.37
43,2010-04-06,0,823,4.63
43,2010-04-13,0,289,1.29
43,2010-04-20,0,901,3.54
43,2010-04-27,0,837,3.74
43,2010-05-04,0,857,3.14
43,2010-05-11,0,667,3.67
43,2010-05-18,1,666,1.93
43,2010-05-25,0,375,2.96
43,2010-06-01,1,917,2.56
43,2010-06-08,0,508,1.36
43,2010-06-15,1,439,3.5
43,2010-06-22,0,252,2.98
43,2010-06-29,1,664,2.1
43,2010-07-06,0,497,2.89
43,2010-07-13,1,543,4.1
43,2010-07-20,0,722,4.21
43,2010-07-27,0,526,3.6
43,2010-08-03,1,586,2.87
43,2010-08-10,1,303,3.3
43,2010-08-17,0,211,2.54
43,2010-08-24,1,424,1.51
43,2010-08-31,1,357,2.54
43,2010-09-07,0,627,3.12
43,2010-09-14,1,449,3.4
43,2010-09-21,0,777,4.74
43,2010-09-28,1,912,4.11
43,2010-10-05,0,993,1.61
43,2010-10-12,1,534,1.7
43,2010-10-19,0,525,1.4
43,2010-10-26,0,379,3.95
43,2010-11-02,1,470,3.82
43,2010-11-09,1,769,4.95
43,2010-11-16,0,348,3.09
43,2010-11-23,0,990,4.31
43,2010-11-30,1,280,3.31
43,2010-12-07,1,802,4.5
43,2010-12-14,1,750,3.88
43,2010-12-21,1,177,3.57
43,2010-12-28,1,984,3.26
43,2011-01-04,1,435,3.89
43,2011-01-11,0,149,2.68
43,2011-01-18,1,184,1.39
43,2011-01-25,1,794,1.16
43,2011-02-01,1,794,2.92
43,2011-02-08,1,103,3.4
43,2011-02-15,0,416,1.32
43,2011-02-22,0,210,2.15
43,2011-03-01,0,433,2.29
43,2011-03-08,0,950,3.25
43,2011-03-15,1,862,2.11
43,2011-03-22,0,232,1.38
43,2011-03-29,1,711,1.66
43,2011-04-05,1,783,1.7
43,2011-04-12,0,898,4.37
43,2011-04-19,0,218,2.14
43,2011-04-26,1,449,3.86
43,2011-05-03,0,786,3.27
43,2011-05-10,0,641,4.91
43,2011-05-17,1,154,2.09
43,2011-05-24,1,460,1.63
43,2011-05-31,1,807,1.21
43,2011-06-07,1,552,1.96
43,2011-06-14,1,652,3.74
43,2011-06-21,0,784,1.34
43,2011-06-28,1,429,1.98
43,2011-07-05,1,318,4.42
43,2011-07-12,1,307,3.33
43,2011-07-19,0,769,1.28
43,2011-07-26,1,944,1.19
43,2011-08-02,1,839,1.24
43,2011-08-09,0,184,4.77
43,2011-08-16,1,784,4.4
43,2011-08-23,1,344,4.38
43,2011-08-30,1,971,4.7
43,2011-09-06,0,784,3.02
43,2011-09-13,0,434,1.99
43,2011-09-20,1,311,2.61
43,2011-09-27,1,695,3.88
43,2011-10-04,1,784,4.5
43,2011-10-11,0,282,2.74
43,2011-10-18,0,232,3.14
43,2011-10-25,0,991,4.73
43,2011-11-01,0,899,1.43
43,2011-11-08,0,873,4.45
43,2011-11-15,0,449,1.64
43,2011-11-22,1,381,2.94
43,2011-11-29,0,392,1.87
43,2011-12-06,1,368,3.41
43,2011-12-13,0,960,3.23
43,2011-12-20,1,296,2.52
43,2011-12-27,0,636,4.45
43,2012-01-03,1,752,3.64
43,2012-01-10,1,834,3.88
43,2012-01-17,1,119,1.6
43,2012-01-24,0,858,4.53
43,2012-01-31,0,939,1.67
43,2012-02-07,0,812,1.89
43,2012-02-14,1,504,1.51
43,2012-02-21,1,214,2.76
43,2012-02-28,1,994,4.55
43,2012-03-06,0,800,2.01
43,2012-03-13,0,125,2.5
43,2012-03-20,1,665,4.38
43,2012-03-27,0,781,3.47
43,2012-04-03,0,494,4.01
43,2012-04-10,0,480,1.86
43,2012-04-17,0,622,3.87
43,2012-04-24,1,638,1.91
43,2012-05-01,0,961,4.95
43,2012-05-08,0,182,3.24
43,2012-05-15,1,901,3.78
43,2012-05-22,1,649,1.47
43,2012-05-29,0,544,2.0
43,2012-06-05,0,186,1.56
43,2012-06-12,0,932,2.56
43,2012-06-19,0,486,2.14
43,2012-06-26,1,767,3.93
43,2012-07-03,1,497,1.43
43,2012-07-10,1,919,4.01
43,2012-07-17,0,385,1.18
43,2012-07-24,0,797,1.81
43,2012-07-31,1,793,4.17
43,2012-08-07,0,468,3.97
43,2012-08-14,1,754,2.91
43,2012-08-21,1,521,1.2
43,2012-08-28,1,817,3.44
43,2012-09-04,1,753,2.63
43,2012-09-11,1,796,2.27
43,2012-09-18,1,542,3.56
43,2012-09-25,1,852,2.75
43,2012-10-02,0,619,1.37
43,2012-10-09,1,683,4.66
43,2012-10-16,1,387,4.11
43,2012-10-23,0,194,1.23
44,2010-02-02,1,735,3.85
44,2010-02-09,0,901,4.53
44,2010-02-16,1,361,2.48
44,2010-02-23,1,464,1.3
44,2010-03-02,1,148,4.83
44,2010-03-09,0,617,2.74
44,2010-03-16,0,728,3.49
44,2010-03-23,0,217,3.67
44,2010-03-30,0,552,3.19
44,2010-04-06,1,874,1.82
44,2010-04-13,1,964,4.02
44,2010-04-20,1,985,4.22
44,2010-04-27,0,740,3.21
44,2010-05-04,0,496,2.95
44,2010-05-11,0,782,1.46
44,2010-05-18,0,126,1.34
44,2010-05-25,0,810,2.36
44,2010-06-01,0,471,2.24
44,2010-06-08,1,998,4.81
44,2010-06-15,1,925,4.13
44,2010-06-22,0,956,3.64
44,2010-06-29,1,196,3.07
44,2010-07-06,1,628,1.67
44,2010-07-13,1,784,4.91
44,2010-07-20,1,712,2.5
44,2010-07-27,0,285,1.43
44,2010-08-03,1,795,2.98
44,2010-08-10,0,314,4.5
44,2010-08-17,0,350,4.55
44,2010-08-24,1,315,1.04
44,2010-08-31,0,128,4.55
44,2010-09-07,1,201,2.09
44,2010-09-14,0,222,1.16
44,2010-09-21,0,153,4.39
44,2010-09-28,1,382,4.46
44,2010-10-05,1,713,3.38
44,2010-10-12,0,216,3.3
44,2010-10-19,1,715,4.25
44,2010-10-26,0,656,4.15
44,2010-11-02,1,213,4.56
44,2010-11-09,0,954,3.21
44,2010-11-16,0,642,4.87
44,2010-11-23,0,775,4.98
44,2010-11-30,0,800,1.47
44,2010-12-07,0,392,4.4
44,2010-12-14,1,294,3.0
44,2010-12-21,0,391,2.55
44,2010-12-28,1,986,3.45
44,2011-01-04,1,360,1.22
44,2011-01-11,0,306,3.03
44,2011-01-18,0,663,4.48
44,2011-01-25,1,148,1.85
44,2011-02-01,0,105,2.71
44,2011-02-08,0,478,4.76
44,2011-02-15,1,493,2.71
44,2011-02-22,1,985,2.43
44,2011-03-01,1,323,2.76
44,2011-03-08,1,122,3.08
44,2011-03-15,1,756,3.53
44,2011-03-22,1,209,4.2
44,2011-03-29,0,823,2.81
44,2011-04-05,1,911,4.27
44,2011-04-12,1,652,3.13
44,2011-04-19,0,498,2.35
44,2011-04-26,0,271,3.63
44,2011-05-03,0,797,3.87
44,2011-05-10,0,825,3.23
44,2011-05-17,0,405,1.23
44,2011-05-24,0,663,1.68
44,2011-05-31,1,681,2.14
44,2011-06-07,0,807,2.13
44,2011-06-14,0,250,3.69
44,2011-06-21,0,527,1.07
44,2011-06-28,0,720,4.02
44,2011-07-05,1,566,2.06
44,2011-07-12,0,729,2.24
44,2011-07-19,0,976,3.11
44,2011-07-26,1,706,1.86
44,2011-08-02,1,867,4.54
44,2011-08-09,1,655,1.34
44,2011-08-16,0,166,2.78
44,2011-08-23,1,255,4.4
44,2011-08-30,1,934,3.46
44,2011-09-06,1,305,2.17
44,2011-09-13,0,885,2.68
44,2011-09-20,0,254,3.83
44,2011-09-27,1,790,4.89
44,2011-10-04,0,608,4.57
44,2011-10-11,0,671,2.37
44,2011-10-18,0,173,4.99
44,2011-10-25,0,148,1.01
44,2011-11-01,0,882,1.11
44,2011-11-08,1,566,4.3
44,2011-11-15,1,684,1.8
44,2011-11-22,1,807,1.24
44,2011-11-29,1,278,1.95
44,2011-12-06,0,147,2.7
44,2011-12-13,1,171,3.92
44,2011-12-20,1,212,3.5
44,2011-12-27,0,856,1.95
44,2012-01-03,0,996,3.01
44,2012-01-10,0,920,4.7
44,2012-01-17,0,258,4.26
44,2012-01-24,1,885,2.29
44,2012-01-31,0,879,4.93
44,2012-02-07,0,915,3.83
44,2012-02-14,0,129,1.25
44,2012-02-21,0,196,1.14
44,2012-02-28,0,350,1.67
44,2012-03-06,0,618,3.91
44,2012-03-13,1,191,1.73
44,2012-03-20,1,212,3.05
44,2012-03-27,1,358,1.37
44,2012-04-03,0,206,4.68
44,2012-04-10,0,674,2.38
44,2012-04-17,1,489,4.63
44,2012-04-24,1,457,4.78
44,2012-05-01,1,882,1.02
44,2012-05-08,1,298,2.86
44,2012-05-15,0,526,1.1
44,2012-05-22,1,577,4.63
44,2012-05-29,0,958,3.07
44,2012-06-05,0,948,1.3
44,2012-06-12,0,602,1.44
44,2012-06-19,1,757,2.53
44,2012-06-26,1,672,4.76
44,2012-07-03,1,219,3.77
44,2012-07-10,0,672,4.47
44,2012-07-17,0,408,2.47
44,2012-07-24,1,637,1.17
44,2012-07-31,0,726,4.9
44,2012-08-07,1,574,1.07
44,2012-08-14,0,651,4.79
44,2012-08-21,0,443,2.47
44,2012-08-28,0,727,1.04
44,2012-09-04,0,235,3.76
44,2012-09-11,0,376,4.92
44,2012-09-18,0,910,4.86
44,2012-09-25,0,632,1.64
44,2012-10-02,1,998,1.72
44,2012-10-09,0,130,3.26
44,2012-10-16,0,346,3.55
44,2012-10-23,1,510,3.96
45,2010-02-02,0,224,3.15
45,2010-02-09,1,862,4.63
45,2010-02-16,0,497,1.23
45,2010-02-23,0,230,3.35
45,2010-03-02,0,661,3.25
45,2010-03-09,1,704,3.64
45,2010-03-16,0,991,4.33
45,2010-03-23,0,921,3.9
45,2010-03-30,1,506,4.16
45,2010-04-06,1,831,2.16
45,2010-04-13,0,945,2.55
45,2010-04-20,1,433,3.51
45,2010-04-27,1,119,3.21
45,2010-05-04,0,304,4.84
45,2010-05-11,1,702,1.75
45,2010-05-18,0,454,2.41
45,2010-05-25,1,272,3.29
45,2010-06-01,1,288,4.47
45,2010-06-08,0,923,4.72
45,2010-06-15,0,101,2.34
45,2010-06-22,1,972,1.27
45,2010-06-29,1,267,2.69
45,2010-07-06,1,467,2.58
45,2010-07-13,0,635,4.95
45,2010-07-20,1,976,2.72
45,2010-07-27,0,679,2.22
45,2010-08-03,1,469,2.46
45,2010-08-10,1,805,2.59
45,2010-08-17,1,695,4.29
45,2010-08-24,1,536,1.32
45,2010-08-31,1,306,2.27
45,2010-09-07,0,148,4.87
45,2010-09-14,0,643,1.61
45,2010-09-21,0,928,3.97
45,2010-09-28,1,781,2.43
45,2010-10-05,0,228,3.33
45,2010-10-12,0,546,1.4
45,2010-10-19,1,713,2.23
45,2010-10-26,1,134,3.0
45,2010-11-02,0,918,1.93
45,2010-11-09,0,298,3.17
45,2010-11-16,0,912,1.88
45,2010-11-23,0,176,3.6
45,2010-11-30,0,468,4.62
45,2010-12-07,0,932,1.34
45,2010-12-14,0,625,1.87
45,2010-12-21,1,448,4.38
45,2010-12-28,0,605,3.53
45,2011-01-04,1,742,1.31
45,2011-01-11,1,337,2.95
45,2011-01-18,1,379,1.84
45,2011-01-25,0,676,1.8
45,2011-02-01,0,531,4.76
45,2011-02-08,1,237,4.05
45,2011-02-15,0,368,3.78
45,2011-02-22,0,839,1.96
45,2011-03-01,1,300,1.47
45,2011-03-08,0,241,4.48
45,2011-03-15,1,711,1.02
45,2011-03-22,1,749,2.55
45,2011-03-29,1,779,2.11
45,2011-04-05,1,710,3.28
45,2011-04-12,0,922,2.0
45,2011-04-19,1,930,2.24
45,2011-04-26,0,938,4.4
45,2011-05-03,0,454,3.41
45,2011-05-10,0,677,1.58
45,2011-05-17,0,946,3.91
45,2011-05-24,1,428,1.83
45,2011-05-31,1,658,2.73
45,2011-06-07,1,948,3.59
45,2011-06-14,1,993,2.09
45,2011-06-21,1,330,2.54
45,2011-06-28,0,407,3.94
45,2011-07-05,1,757,4.75
45,2011-07-12,0,818,3.12
45,2011-07-19,0,245,1.04
45,2011-07-26,1,251,2.35
45,2011-08-02,0,890,2.59
45,2011-08-09,0,239,2.36
45,2011-08-16,1,762,2.75
45,2011-08-23,1,120,3.53
45,2011-08-30,1,353,1.48
45,2011-09-06,0,163,2.09
45,2011-09-13,1,317,3.03
45,2011-09-20,1,171,2.26
45,2011-09-27,0,261,4.96
45,2011-10-04,1,229,2.73
45,2011-10-11,0,680,4.48
45,2011-10-18,0,324,4.59
45,2011-10-25,1,857,4.34
45,2011-11-01,0,679,1.19
45,2011-11-08,0,553,4.79
45,2011-11-15,1,483,1.51
45,2011-11-22,1,206,1.14
45,2011-11-29,1,720,2.66
45,2011-12-06,0,939,1.78
45,2011-12-13,0,202,1.74
45,2011-12-20,1,240,2.15
45,2011-12-27,1,676,1.99
45,2012-01-03,1,233,3.74
45,2012-01-10,0,298,1.75
45,2012-01-17,1,979,3.17
45,2012-01-24,0,609,4.95
45,2012-01-31,1,766,2.73
45,2012-02-07,0,178,3.57
45,2012-02-14,0,993,4.88
45,2012-02-21,1,581,1.55
45,2012-02-28,0,611,2.67
45,2012-03-06,0,349,4.4
45,2012-03-13,1,988,4.73
45,2012-03-20,1,698,3.4
45,2012-03-27,0,915,1.57
45,2012-04-03,0,852,4.61
45,2012-04-10,0,699,1.7
45,2012-04-17,1,582,2.41
45,2012-04-24,0,935,2.5
45,2012-05-01,0,271,2.79
45,2012-05-08,1,968,4.16
45,2012-05-15,1,116,4.21
45,2012-05-22,1,834,3.88
45,2012-05-29,1,393,1.09
45,2012-06-05,1,493,3.26
45,2012-06-12,0,921,3.99
45,2012-06-19,0,597,2.78
45,2012-06-26,0,318,4.78
45,2012-07-03,1,333,4.3
45,2012-07-10,1,489,3.55
45,2012-07-17,1,347,1.25
45,2012-07-24,0,151,3.61
45,2012-07-31,1,114,4.65
45,2012-08-07,1,423,2.52
45,2012-08-14,1,540,4.35
45,2012-08-21,0,211,2.25
45,2012-08-28,1,795,3.28
45,2012-09-04,1,971,3.59
45,2012-09-11,0,106,3.71
45,2012-09-18,1,662,4.53
45,2012-09-25,1,925,1.94
45,2012-10-02,1,852,2.05
45,2012-10-09,0,344,3.82
45,2012-10-16,1,547,1.71
45,2012-10-23,1,464,2.86
